sina_code,name,tag,amount,today_pct,turnover,open_pct,price,risk_level,risk_msg,trigger_next,risk_rule,deviation_val_10d,deviation_val_30d,call_auction_ratio,last_amount,limit_up_type,pct_10,link_dragon,vol,vol_prev,vol_ratio,code
sh603882,金域医学,2板/[换手板]/AI/智能体,1721000000.0,10.01,10.26,4.81,37.03,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,31.5,,0,0,0,603882
sz301232,飞沃科技,首板/[换手板],1710000000.0000002,18.22,19.64,-1.03,215.0,🟢 Safe,-,-,,0.0,0.0,0,1410000000.0,0,70.63,,0,0,0,301232
sh600399,抚顺特钢,首板/👀焚诀预期/炸板/[换手板],1700000000.0,8.78,12.25,3.24,7.06,🟢 Safe,-,-,,0.0,0.0,0,948000000.0,0,21.51,,0,0,0,600399
sz002153,石基信息,首板/👀焚诀预期/炸板/[换手板],1672000000.0,7.76,8.21,1.92,12.92,🟢 Safe,-,-,,0.0,0.0,0,902999999.9999999,0,23.64,,0,0,0,002153
sz000612,焦作万方,1板/[换手板]/并购重组,1669000000.0000002,10.0,10.85,2.81,13.31,🟢 Safe,-,-,,0.0,0.0,0,847000000.0000001,0,29.98,,0,0,0,000612
sh603278,大业股份,F佬/大业股份(机器人/蹭热度)/1板/[换手板]/航天,1664999999.9999998,9.99,28.3,-0.06,17.72,🟢 Safe,-,-,,0.0,0.0,0,1420000000.0,0,52.23,,0,0,0,603278
sz000561,烽火电子,F佬/烽火电子(商业航天/中位)/首板/👀焚诀预期/炸板/[换手板],1664000000.0,7.42,16.82,0.53,14.19,🟢 Safe,-,-,,0.0,0.0,0,1477000000.0,0,19.75,,0,0,0,000561
sz002181,粤 传 媒,🐉龙虎榜/2板/[换手板]/AI,1638000000.0,10.02,13.5,2.98,11.09,🟢 Safe,-,-,,0.0,0.0,0,707000000.0,0,30.01,,0,0,0,002181
sz300291,百纳千成,1板/[换手板]/短剧,1637000000.0,19.98,18.03,4.16,10.39,🟢 Safe,-,-,,0.0,0.0,0,1347000000.0,0,94.93,,0,0,0,300291
sz301117,佳缘科技,首板/[换手板],1627000000.0,10.4,31.98,1.38,65.41,🟢 Safe,-,-,,0.0,0.0,0,1739999999.9999998,0,32.57,,0,0,0,301117
sz301330,熵基科技,首板/[换手板],1614999999.9999998,17.59,31.11,-0.07,48.86,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,66.08,,0,0,0,301330
sz002788,鹭燕医药,★人气,1579000000.0,1.72,15.05,1.79,27.28,🟢 Safe,-,-,,0.0,0.0,0,1971000000.0,0,35.99,,0,0,0,002788
sz002488,金固股份,首板/👀焚诀预期/炸板/[换手板],1565000000.0,8.83,14.28,1.17,12.08,🟢 Safe,-,-,,0.0,0.0,0,1179000000.0,0,39.65,,0,0,0,002488
sz300781,因赛集团,首板/[换手板],1541000000.0,14.4,27.81,4.69,47.1,🟢 Safe,-,-,,0.0,0.0,0,961999999.9999999,0,42.38,,0,0,0,300781
sz300269,联建光电,首板/👀焚诀预期/炸板/[换手板],1515000000.0,15.12,31.41,1.1,9.44,🟢 Safe,-,-,,0.0,0.0,0,997000000.0000001,0,44.79,,0,0,0,300269
sz002223,鱼跃医疗,首板/👀焚诀预期/炸板/[换手板],1506000000.0,7.66,3.75,0.79,43.45,🟢 Safe,-,-,,0.0,0.0,0,789000000.0,0,15.9,,0,0,0,002223
sz002338,奥普光电,首板/👀焚诀预期/炸板/[换手板],1504000000.0,8.24,9.57,0.51,67.9,🟢 Safe,-,-,,0.0,0.0,0,1096000000.0,0,15.36,,0,0,0,002338
sz300753,爱朋医疗,🐉龙虎榜/💰机构/3日(4505万)/🏃机构/3日(3149万)/首板/[换手板],1502000000.0,10.94,40.5,1.88,43.19,🟢 Safe,-,-,,0.0,0.0,0,1540000000.0,0,50.23,,0,0,0,300753
sz301230,泓博医药,🐉龙虎榜/💰机构/3日(5530万)/🏃机构/3日(7653万)/首板/[换手板],1501000000.0,14.69,26.0,6.33,47.3,🟢 Safe,-,-,,0.0,0.0,0,1018000000.0,0,58.83,,0,0,0,301230
sz002796,世嘉科技,🔥A大焚诀,1486000000.0,6.79,18.93,0.43,35.05,🟢 Safe,-,-,,0.0,0.0,0,1555000000.0,0,22.98,,0,0,0,002796
sh603778,国晟科技,★人气/3板/[换手板]/固态电池,1472000000.0,10.0,9.94,7.98,23.43,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,78.45,,0,0,0,603778
sh688585,上纬新材,首板/[换手板],1468000000.0,11.19,2.31,0.97,160.1,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,45.2,,0,0,0,688585
sz300435,中泰股份,1板/[换手板]/航天,1462000000.0,20.02,13.28,5.05,31.6,🟢 Safe,-,-,,0.0,0.0,0,765000000.0,0,34.75,,0,0,0,300435
sz300792,壹网壹创,🐉龙虎榜/💰北向/3日(1.6亿)/💰机构/3日(9583万)/🏃北向/3日(1.7亿)/1板/[换手板]/AI/智能体,1450000000.0,20.0,17.08,5.95,42.18,🟢 Safe,-,-,,0.0,0.0,0,814000000.0,0,55.53,,0,0,0,300792
sh603015,弘讯科技,★人气/4板/[换手板],1448000000.0,9.99,20.27,0.0,18.82,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,46.0,,0,0,0,603015
sz002201,九鼎新材,F佬/BRTV王劲/九鼎新材(商业航天)/🔥A大焚诀,1448000000.0,4.3,19.89,2.06,12.13,🟢 Safe,-,-,,0.0,0.0,0,1853000000.0,0,7.16,,0,0,0,002201
sh600345,长江通信,🔥A大焚诀,1437000000.0,5.03,16.22,4.28,41.98,🟢 Safe,-,-,,0.0,0.0,0,1569000000.0,0,28.26,,0,0,0,600345
sh600637,东方明珠,★人气/4板/[一字],1431000000.0,9.98,2.91,9.98,14.65,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,54.86,,0,0,0,600637
sh688636,智明达,首板/[换手板],1424000000.0,16.48,14.73,2.21,60.0,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,43.95,,0,0,0,688636
sz301408,华人健康,🐉龙虎榜/💰北向/3日(2934万)/💰机构/3日(2387万)/🏃北向/3日(5727万)/🏃机构/3日(910万),1409000000.0,3.74,41.78,3.74,23.0,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,16.46,,0,0,0,301408
sz300612,宣亚国际,首板/[换手板],1390000000.0,13.37,34.98,5.01,23.06,🟢 Safe,-,-,,0.0,0.0,0,1126000000.0,0,40.35,,0,0,0,300612
sz300244,迪安诊断,🐉龙虎榜/💰机构/3日(6112万)/💰北向/3日(1.8亿)/🏃北向/3日(2.0亿)/🏃机构/3日(4905万)/2板/[一字]/AI/智能体,1376000000.0,19.98,10.64,15.1,26.06,🟢 Safe,-,-,,0.0,0.0,0,2217000000.0,0,64.73,,0,0,0,300244
sh605598,上海港湾,首板/👀焚诀预期/炸板/[换手板],1364000000.0,7.72,7.55,0.9,75.78,🟢 Safe,-,-,,0.0,0.0,0,1487000000.0,0,22.42,,0,0,0,605598
sh688559,海目星,首板/[换手板],1338000000.0,10.61,9.11,0.79,61.29,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,20.37,,0,0,0,688559
sz301110,青木科技,🐉龙虎榜/💰北向/3日(1.8亿)/💰机构/3日(5064万)/🏃机构/3日(5887万)/🏃北向/3日(1.5亿)/首板/[换手板],1336000000.0,17.51,22.38,5.63,99.01,🟢 Safe,-,-,,0.0,0.0,0,803999999.9999999,0,52.56,,0,0,0,301110
sz002250,联化科技,首板/👀焚诀预期/炸板/[换手板],1335000000.0,7.73,8.42,2.62,17.69,🟢 Safe,-,-,,0.0,0.0,0,1585000000.0,0,37.67,,0,0,0,002250
sz300687,赛意信息,首板/[换手板],1326000000.0,11.76,14.55,4.05,28.99,🟢 Safe,-,-,,0.0,0.0,0,767000000.0,0,30.41,,0,0,0,300687
sz300862,蓝盾光电,首板/[换手板],1322000000.0,16.12,30.39,1.42,29.54,🟢 Safe,-,-,,0.0,0.0,0,468000000.0,0,27.6,,0,0,0,300862
sz301052,果麦文化,首板/[换手板],1307000000.0,10.36,35.93,1.57,46.25,🟢 Safe,-,-,,0.0,0.0,0,474000000.0,0,19.76,,0,0,0,301052
sz000766,通化金马,1板/[换手板],1297000000.0,9.98,4.85,0.43,27.87,🟢 Safe,-,-,,0.0,0.0,0,639000000.0,0,-1.66,,0,0,0,000766
sh600838,上海九百,★人气,1285000000.0,5.55,22.92,-1.85,14.26,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,29.99,,0,0,0,600838
sh603938,三孚股份,首板/👀焚诀预期/炸板/[换手板],1279000000.0,5.06,12.88,-5.06,26.56,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,33.94,,0,0,0,603938
sz002881,美格智能,F佬/美格智能(商业航天/DPSK补涨/周末唯一没涨)/1板/[换手板]/AI/智能体/卫星,1272000000.0,10.0,13.77,3.96,51.37,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,17.77,,0,0,0,002881
sh688776,国光电气,首板/[换手板],1260000000.0,18.25,8.86,4.87,138.35,🟢 Safe,-,-,,0.0,0.0,0,1019000000.0,0,43.79,,0,0,0,688776
sh603696,安记食品,F佬/安记食品(消费/帝王活口/尾盘异动)/★人气/1板/[换手板],1237000000.0,10.0,21.47,-0.5,26.4,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,-0.38,,0,0,0,603696
sz300648,星云股份,首板/[换手板],1227000000.0,10.22,14.79,3.24,62.23,🟢 Safe,-,-,,0.0,0.0,0,374000000.0,0,8.08,,0,0,0,300648
sz000050,深天马Ａ,🔥A大焚诀,1221000000.0,0.78,4.86,-2.44,10.33,🟢 Safe,-,-,,0.0,0.0,0,1532000000.0,0,16.33,,0,0,0,000050
sz301556,托普云农,首板/[换手板],1212000000.0,12.94,31.57,2.58,137.32,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,38.64,,0,0,0,301556
sz002605,姚记科技,1板/[换手板]/AI/短剧,1198000000.0,9.99,13.24,0.92,27.63,🟢 Safe,-,-,,0.0,0.0,0,383000000.0,0,16.43,,0,0,0,002605
sz300111,向日葵,首板/[换手板],1197000000.0,11.98,13.04,-0.46,7.29,🟢 Safe,-,-,,0.0,0.0,0,516000000.0,0,2.24,,0,0,0,300111
sz300248,新开普,首板/[换手板],1192000000.0,17.65,20.06,4.18,15.2,🟢 Safe,-,-,,0.0,0.0,0,231999999.99999997,0,25.93,,0,0,0,300248
sh600475,华光环能,1板/[换手板],1187000000.0,10.0,5.65,-0.19,23.53,🟢 Safe,-,-,,0.0,0.0,0,753000000.0,0,20.85,,0,0,0,600475
sz300447,全信股份,首板/[换手板],1175000000.0,15.28,26.63,2.93,23.24,🟢 Safe,-,-,,0.0,0.0,0,977000000.0,0,27.76,,0,0,0,300447
sz000503,国新健康,🐉龙虎榜/💰作手新一/3日(3150万)/💰北向/3日(6332万)/🏃北向/3日(4466万)/🏃作手新一/3日(99万)/2板/[一字]/AI/智能体,1174000000.0,10.05,10.47,10.05,11.61,🟢 Safe,-,-,,0.0,0.0,0,297000000.0,0,26.61,,0,0,0,000503
sz300221,银禧科技,首板/[换手板],1166000000.0,13.28,21.79,2.6,12.2,🟢 Safe,-,-,,0.0,0.0,0,655000000.0,0,19.73,,0,0,0,300221
sh601116,三江购物,1板/[换手板],1160000000.0,10.01,12.53,0.89,17.25,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,19.63,,0,0,0,601116
sz000925,众合科技,首板/👀焚诀预期/炸板/[换手板],1146000000.0,6.18,17.41,0.87,9.79,🟢 Safe,-,-,,0.0,0.0,0,459999999.99999994,0,11.89,,0,0,0,000925
sh600729,重庆百货,1板/[换手板]/机器人,1142000000.0,10.01,20.82,0.11,29.01,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,8.0,,0,0,0,600729
sh688787,海天瑞声,1板/[换手板]/AI,1080000000.0,20.0,11.83,5.21,159.68,🟢 Safe,-,-,,0.0,0.0,0,645000000.0,0,46.76,,0,0,0,688787
sz300349,金卡智能,1板/[换手板]/AI/智能体,1076000000.0,19.98,15.1,4.71,19.88,🟢 Safe,-,-,,0.0,0.0,0,550000000.0,0,36.26,,0,0,0,300349
sz002213,大为股份,★人气,1075000000.0,3.5,18.21,1.84,28.66,🟢 Safe,-,-,,0.0,0.0,0,946000000.0000001,0,5.8,,0,0,0,002213
sz300287,飞利信,首板/[换手板],1071000000.0000001,11.01,14.22,2.28,5.85,🟢 Safe,-,-,,0.0,0.0,0,373000000.0,0,18.42,,0,0,0,300287
sh688119,中钢洛耐,1板/[换手板]/航天/军工,1057000000.0,20.0,12.4,4.58,7.86,🟢 Safe,-,-,,0.0,0.0,0,595000000.0,0,43.69,,0,0,0,688119
sz002228,合兴包装,首板/👀焚诀预期/炸板/[换手板],1051000000.0,5.47,17.27,0.63,5.01,🟢 Safe,-,-,,0.0,0.0,0,600000000.0,0,-23.51,,0,0,0,002228
sz301213,观想科技,首板/[换手板],1048000000.0,13.34,20.41,-1.71,107.62,🟢 Safe,-,-,,0.0,0.0,0,963000000.0000001,0,60.51,,0,0,0,301213
sz002774,快意电梯,🐉龙虎榜/💰机构(1277万)/💰拉萨天团(1041万)/🏃机构(255万)/🏃方新侠(5737万)/🏃拉萨天团(264万)/首板/👀焚诀预期/炸板/[一字],1021000000.0000001,-5.08,26.16,10.03,14.19,🟢 Safe,-,-,,0.0,0.0,0,150000000.0,0,46.44,,0,0,0,002774
sz301127,武汉天源,📉跌停/博弈修复,1016000000.0,-10.53,8.84,-2.96,17.24,🟢 Safe,-,-,,0.0,0.0,0,959000000.0,0,10.94,,0,0,0,301127
sz300149,睿智医药,首板/[换手板],1015000000.0,15.16,17.15,8.04,12.61,🟢 Safe,-,-,,0.0,0.0,0,354000000.0,0,28.41,,0,0,0,300149
sz000551,创元科技,★人气,1011000000.0,3.49,13.68,-0.74,15.42,🟢 Safe,-,-,,0.0,0.0,0,866000000.0,0,-7.55,,0,0,0,000551
sh603078,江化微,1板/[换手板],1002000000.0,10.02,12.4,2.72,21.42,🟢 Safe,-,-,,0.0,0.0,0,372000000.0,0,17.31,,0,0,0,603078
sh600666,奥瑞德,首板/👀焚诀预期/炸板/[换手板],998000000.0,8.07,11.11,1.44,3.75,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,13.29,,0,0,0,600666
sh600986,浙文互联,2板/[换手板]/AI,993000000.0,10.04,6.26,6.97,10.74,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,42.25,,0,0,0,600986
sz002940,昂利康,首板/👀焚诀预期/炸板/[换手板],978999999.9999999,7.87,13.92,-0.86,38.66,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,14.07,,0,0,0,002940
sz002379,宏创控股,首板/👀焚诀预期/炸板/[一字],960000000.0,2.42,3.0,10.0,28.37,🟢 Safe,-,-,,0.0,0.0,0,559000000.0,0,25.09,,0,0,0,002379
sh603232,格尔软件,1板/[换手板]/AI/智能体,958000000.0,10.0,16.18,0.82,26.73,🟢 Safe,-,-,,0.0,0.0,0,704000000.0,0,21.44,,0,0,0,603232
sz301270,汉仪股份,首板/👀焚诀预期/炸板/[换手板],957000000.0,16.55,22.91,3.59,46.69,🟢 Safe,-,-,,0.0,0.0,0,236000000.0,0,24.84,,0,0,0,301270
sz002169,智光电气,🐉龙虎榜/💰六一中路(121万)/💰交易猿(121万)/💰机构(786万)/💰北向(4715万)/🏃北向(7654万)/🏃六一中路(1497万)/🏃交易猿(1497万)/🏃机构(1786万),956000000.0,-5.49,10.77,-0.57,11.53,🟢 Safe,-,-,,0.0,0.0,0,652000000.0,0,11.08,,0,0,0,002169
sh688586,江航装备,F佬/BRTV刘洪明/江航装备(商业航天)/首板/[换手板],951000000.0,17.01,7.12,4.96,18.16,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,39.48,,0,0,0,688586
sz300494,盛天网络,首板/[换手板],944000000.0,11.79,16.91,1.91,14.6,🟢 Safe,-,-,,0.0,0.0,0,364000000.0,0,21.57,,0,0,0,300494
sh688562,航天软件,首板/[换手板]/航天,933000000.0,11.78,19.03,0.9,29.7,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,30.21,,0,0,0,688562
sz301231,荣信文化,🐉龙虎榜/💰机构/3日(4818万)/🏃机构/3日(3047万)/🔥A大焚诀/爆量/1板/[换手板]/AI/智能体,927000000.0,19.99,38.25,4.4,47.71,🟢 Safe,-,-,,0.0,0.0,0,697000000.0,0,59.35,,0,0,0,301231
sh688039,当虹科技,首板/[换手板],918000000.0,14.22,13.17,1.44,67.56,🟢 Safe,-,-,,0.0,0.0,0,771000000.0,0,51.11,,0,0,0,688039
sh605178,时空科技,首板/👀焚诀预期/炸板/[换手板],916000000.0,8.43,15.6,1.89,60.18,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,10.08,,0,0,0,605178
sz002115,三维通信,🐉龙虎榜/💰赵老哥/3日(1.5亿)/💰北向/3日(3.3亿)/💰陈小群/3日(3.5亿)/💰机构/3日(8465万)/🏃北向/3日(3.5亿)/🏃机构/3日(1.4亿)/🏃赵老哥/3日(216万)/🏃陈小群/3日(39万)/2板/[一字]/AI/卫星,913000000.0000001,9.99,7.55,9.99,16.19,🟢 Safe,-,-,,0.0,0.0,0,3142000000.0,0,30.56,,0,0,0,002115
sh600868,梅雁吉祥,1板/[换手板],886000000.0,10.14,12.3,0.28,3.91,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,13.01,,0,0,0,600868
sh600651,飞乐音响,1板/[换手板],885000000.0,9.95,4.32,0.65,8.4,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,15.7,,0,0,0,600651
sz002119,康强电子,🔥A大焚诀,873000000.0,0.64,12.43,-1.5,18.8,🟢 Safe,-,-,,0.0,0.0,0,1275000000.0,0,11.51,,0,0,0,002119
sh688095,福昕软件,1板/[换手板]/AI,867000000.0,20.0,8.11,3.24,128.4,🟢 Safe,-,-,,0.0,0.0,0,495000000.0,0,48.78,,0,0,0,688095
sh600633,浙数文化,1板/[换手板]/AI/智能体,838000000.0000001,9.97,4.32,6.03,15.33,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,19.58,,0,0,0,600633
sh688607,康众医疗,1板/[一字]/AI,817000000.0,20.0,17.51,11.25,53.99,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,22.34,,0,0,0,688607
sz301248,杰创智能,1板/[换手板]/机器人/AI/算力,809000000.0,20.01,17.84,1.77,43.49,🟢 Safe,-,-,,0.0,0.0,0,654000000.0,0,37.54,,0,0,0,301248
sh603000,人民网,1板/[一字]/AI,797000000.0,10.02,3.11,10.02,23.16,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,22.86,,0,0,0,603000
sz300143,盈康生命,首板/[换手板],784000000.0,12.16,9.39,1.35,13.28,🟢 Safe,-,-,,0.0,0.0,0,480999999.99999994,0,29.69,,0,0,0,300143
sz001400,江顺科技,🐉龙虎榜/💰拉萨天团(1386万)/💰机构(5159万)/💰六一中路(1042万)/🏃六一中路(37万)/🏃拉萨天团(477万)/首板/👀焚诀预期/炸板/[换手板],783000000.0,7.14,44.02,2.56,121.7,🟢 Safe,-,-,,0.0,0.0,0,445000000.0,0,63.22,,0,0,0,001400
sz002020,京新药业,🐉龙虎榜/💰呼家楼(44万)/💰北向(2504万)/🏃北向(5870万)/🏃机构(2034万)/🏃呼家楼(2745万),770000000.0,-6.0,5.58,-0.1,19.1,🟢 Safe,-,-,,0.0,0.0,0,274000000.0,0,-3.68,,0,0,0,002020
sh688590,新致软件,首板/[换手板],763000000.0,15.09,13.14,3.86,23.26,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,27.87,,0,0,0,688590
sh688500,慧辰股份,首板/[换手板],763000000.0,12.15,13.33,0.06,80.7,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,25.45,,0,0,0,688500
sh600694,大商股份,1板/[换手板],762000000.0,9.98,11.28,0.0,20.05,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,8.79,,0,0,0,600694
sz301093,华兰股份,1板/[换手板]/AI,753000000.0,19.99,8.88,0.0,57.68,🟢 Safe,-,-,,0.0,0.0,0,143000000.0,0,16.43,,0,0,0,301093
sh603052,可川科技,🔥A大焚诀,736000000.0,0.4,8.8,0.04,44.71,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,35.32,,0,0,0,603052
sz002462,嘉事堂,首板/👀焚诀预期/炸板/[换手板],733000000.0,6.33,15.14,-1.37,17.13,🟢 Safe,-,-,,0.0,0.0,0,706000000.0,0,13.07,,0,0,0,002462
sz000785,居然智家,1板/[换手板]/AI/智能体,731000000.0,10.07,3.88,0.0,3.28,🟢 Safe,-,-,,0.0,0.0,0,186000000.0,0,7.19,,0,0,0,000785
sz000798,中水渔业,★人气,728000000.0,-1.87,16.69,-2.52,12.05,🟢 Safe,-,-,,0.0,0.0,0,855000000.0000001,0,3.43,,0,0,0,000798
sz300711,广哈通信,1板/[换手板]/AI/智能体/卫星,721000000.0,19.99,10.58,-0.04,29.29,🟢 Safe,-,-,,0.0,0.0,0,295000000.0,0,28.41,,0,0,0,300711
sh603057,紫燕食品,首板/👀焚诀预期/炸板/[换手板],721000000.0,0.66,6.14,4.29,27.43,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,38.47,,0,0,0,603057
sz300720,海川智能,📉跌停/博弈修复,710000000.0,-9.66,11.99,0.75,32.63,🟢 Safe,-,-,,0.0,0.0,0,636000000.0,0,5.16,,0,0,0,300720
sh688153,唯捷创芯,首板/[换手板],709000000.0,13.98,3.93,7.77,45.48,🟢 Safe,-,-,,0.0,0.0,0,263000000.0,0,19.03,,0,0,0,688153
sz002512,达华智能,🐉龙虎榜/💰机构/3日(4299万)/💰作手新一/3日(5114万)/💰北向/3日(1.5亿)/💰养家/3日(6004万)/🏃作手新一/3日(35万)/🏃养家/3日(2477万)/🏃北向/3日(1.3亿)/🏃机构/3日(290万)/2板/[一字]/航天/卫星,705000000.0,9.96,8.46,9.96,7.62,🟢 Safe,-,-,,0.0,0.0,0,958000000.0,0,24.71,,0,0,0,002512
sz000534,万泽股份,🔥A大焚诀,704000000.0,2.38,6.15,-0.71,23.21,🟢 Safe,-,-,,0.0,0.0,0,964000000.0,0,-3.89,,0,0,0,000534
sz002103,广博股份,1板/[换手板],688000000.0,10.02,17.98,0.21,10.43,🟢 Safe,-,-,,0.0,0.0,0,269000000.0,0,12.15,,0,0,0,002103
sh603969,银龙股份,1板/[换手板],669000000.0,10.03,7.14,2.22,11.41,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,15.84,,0,0,0,603969
sz300987,川网传媒,1板/[换手板]/AI,655000000.0,20.01,18.12,8.98,21.65,🟢 Safe,-,-,,0.0,0.0,0,103000000.0,0,29.64,,0,0,0,300987
sh688023,安恒信息,首板/[换手板],654000000.0,14.05,10.71,3.19,63.3,🟢 Safe,-,-,,0.0,0.0,0,254999999.99999997,0,25.12,,0,0,0,688023
sz000863,三湘印象,🐉龙虎榜/💰上塘路(970万)/💰知春路(58万)/💰机构(1195万)/💰北向(3529万)/🏃知春路(3303万)/🏃北向(7900万)/🏃机构(1724万),637000000.0,-6.37,8.96,-0.78,6.03,🟢 Safe,-,-,,0.0,0.0,0,399000000.0,0,17.77,,0,0,0,000863
sh601858,中国科传,1板/[换手板]/AI/数据要素,633000000.0,9.99,3.83,2.97,21.47,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,21.3,,0,0,0,601858
sh603602,纵横通信,1板/[换手板]/AI/低空/短剧,626000000.0,10.02,16.84,0.87,16.47,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,13.51,,0,0,0,603602
sz002431,棕榈股份,首板/👀焚诀预期/炸板/[一字],616000000.0,4.73,11.99,10.18,2.88,🟢 Safe,-,-,,0.0,0.0,0,91463300.0,0,18.03,,0,0,0,002431
sz300662,科锐国际,首板/[换手板],615000000.0,13.09,10.57,1.35,30.24,🟢 Safe,-,-,,0.0,0.0,0,80468200.0,0,20.1,,0,0,0,300662
sz002082,万邦德,1板/[换手板],615000000.0,10.03,6.8,2.52,16.56,🟢 Safe,-,-,,0.0,0.0,0,290000000.0,0,23.4,,0,0,0,002082
sz300553,集智股份,🔥A大焚诀,609000000.0,0.95,15.46,-0.8,46.8,🟢 Safe,-,-,,0.0,0.0,0,830000000.0000001,0,14.2,,0,0,0,300553
sz300996,普联软件,首板/[换手板],604000000.0,10.8,14.06,1.27,19.18,🟢 Safe,-,-,,0.0,0.0,0,199000000.0,0,16.31,,0,0,0,300996
sh603608,天创时尚,1板/[换手板],600000000.0,9.97,14.91,-0.22,9.82,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,29.72,,0,0,0,603608
sh688435,英方软件,首板/[换手板],593000000.0,12.76,23.25,3.54,57.0,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,19.25,,0,0,0,688435
sz300819,聚杰微纤,首板/[换手板],587000000.0,10.96,11.41,0.48,39.39,🟢 Safe,-,-,,0.0,0.0,0,488000000.0,0,36.72,,0,0,0,300819
sh601228,广州港,首板/👀焚诀预期/炸板/[换手板],571000000.0,8.21,2.17,0.0,3.56,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,7.88,,0,0,0,601228
sz301218,华是科技,首板/👀焚诀预期/炸板/[换手板],570000000.0,17.15,28.46,2.99,29.38,🟢 Safe,-,-,,0.0,0.0,0,217000000.0,0,22.31,,0,0,0,301218
sz002792,通宇通讯,★人气/1板/[一字]/航天/卫星,568000000.0,10.0,2.51,10.0,66.86,🟢 Safe,-,-,,0.0,0.0,0,7873000000.0,0,75.12,,0,0,0,002792
sz000892,欢瑞世纪,1板/[换手板]/AI/短剧,566000000.0,10.05,9.05,3.31,8.98,🟢 Safe,-,-,,0.0,0.0,0,877000000.0,0,27.02,,0,0,0,000892
sh688083,中望软件,首板/[换手板],561000000.0,10.51,4.25,0.96,82.0,🟢 Safe,-,-,,0.0,0.0,0,340000000.0,0,21.39,,0,0,0,688083
sz301066,万事利,1板/[换手板]/AI/智能体,560000000.0,19.99,12.78,3.51,25.27,🟢 Safe,-,-,,0.0,0.0,0,504000000.0,0,49.53,,0,0,0,301066
sz002935,天奥电子,1板/[换手板]/航天/军工,549000000.0,10.02,5.33,3.2,25.47,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,15.3,,0,0,0,002935
sz002098,浔兴股份,首板/👀焚诀预期/炸板/[换手板],546000000.0,9.32,14.1,0.4,11.03,🟢 Safe,-,-,,0.0,0.0,0,135000000.0,0,2.41,,0,0,0,002098
sh603708,家家悦,1板/[换手板],539000000.0,9.97,6.48,0.08,13.35,🟢 Safe,-,-,,0.0,0.0,0,0.0,0,9.16,,0,0,0,603708
sz300246,宝莱特,首板/[换手板],523000000.00000006,17.19,23.64,0.0,10.91,🟢 Safe,-,-,,0.0,0.0,0,147000000.0,0,32.73,,0,0,0,300246
sh688118,普元信息,1板/[一字]/AI/智能体,522000000.0,20.01,16.76,10.22,34.42,🟢 Safe,-,-,,0.0,0.0,0,206999999.99999997,0,40.95,,0,0,0,688118
sz300739,明阳电路,F佬/BRTV庄会军/明阳电路(PCB概念),521000000.0,4.2,7.85,0.43,19.59,🟢 Safe,-,-,,0.0,0.0,0,416000000.0,0,6.64,,0,0,0,300739
sz300210,森远股份,首板/[换手板],515000000.00000006,13.05,10.65,0.0,10.22,🟢 Safe,-,-,,0.0,0.0,0,83834200.0,0,12.8,,0,0,0,300210
sz002772,众兴菌业,🐉龙虎榜/💰消闲派(59万)/💰机构(1231万)/🏃消闲派(1456万)/📉跌停/博弈修复,512000000.0,-10.01,8.66,-2.43,14.83,🟢 Safe,-,-,,0.0,0.0,0,281000000.0,0,-1.13,,0,0,0,002772
